Great Location great rooms and bed but no help from desk personnel .																															
Great Location Nice Rooms Loved the Swissotel !																															
Great rooms staff and location but extras overpriced .																															
"I called in a few hours before check in time to see if any rooms were available for check, in, the operator connected me to the reservations desk ."																															
I did notice that the bottles of water that they have in the rooms sell for $6 which I think is rediculous .																															
I would say the best part about this hotel was that it was very very quiet from inside the rooms .																															
I’ve stayed with my family at the hotel previously in two connecting rooms which were nice but unremarkable .																															
Large rooms and excellent service .																															
One thing that struck me as backward is that they charge $10 per 24 hours of internet usage in certain guest rooms .																															
"The bad side is that the rooms are dated and in need of some upgrades, but for $109 a night through Travelocity it was great ."																															
The hotel and rooms were very clean .																															
the other two rooms were not clean .																															
"The rooms were clean, and upscale for the low price we paid ."																															
"The rooms were nice, clean and updated ."																															
"The rooms were sleek and cool ,  great views ."																															
"The rooms with the Navy Pier view are beautiful and the restaurant on the lower level, Currents, was an excellent dining experience ."																															
"the service staff always left our rooms clean, and even arranged my girlfreinds jewelry for her, untangling her necklaces and earrings from each other, and leaving them evenly placed on the bureau !"																															
The Swissotel is one of our favorite hotels in Chicago and the corner rooms have the most fantastic views in the city .																															
"The view from the rooms was fantastic,My daughters are allergic to feathers and all trace of them were removed from the room as soon as we advised housekeeping ."																															
Very impressed with rooms and view !																															
"We   and, unfortunately, got to stay in three different rooms ."																															
" A normal size hotel room compared to other hotel rooms we have stayed in, besides we didn't spend much time in the room when there is so much to do around San Francisco ."																															
" A warm welcome on arrival and a nice suite although the rooms were quite compact, however I understand this is common in Fishermans Wharf  ."																															
" Alarm bells rang in my head when she said they had made rooms non, smoking but I agreed to go and look ."																															
" Also, avoid rooms on the ground floor facing Mason Street – not only will the street noise be terrible but there is a permanent smell of stale urine along that sidewalk ."																															
" Also, we got connecting rooms, but check first because there are only so many available ."																															
" Although the rooms are not huge, our room was still easily big enough for 2 adults and a child   ."																															
																															
" Although the rooms were clean and fresh, one of ours had several small problems ,  the phone didn't work, the bathroom door handle was quite loose, and the thermostat didn't work properly ."																															
" Although we arrived after 3pm, rooms were not ready and we were asked to wait ."																															
 Am sorry for those few noisey rooms that some folks got saddled with .																															
 And value is key for the rooms and the service !																															
" Another odd thing we noticed is a majority of the room doors opened OUT into the hallway, rather than into the rooms ."																															
 Apparently the inner rooms have the wall units .																															
" Apparently, all the rooms are similarly afflicted ."																															
 As previous reports suggest the rooms are a bit smaller than some other hotels we have stayed at but we were only there to sleep .																															
" Ask to see a few rooms before you check in, because the room size and location can vary between floors and sides ."																															
" Asked next morning ,  still told we couldn't empty them ,  offered to pull up website on our laptop which still showed that fridges came with rooms but they didn't want to see it ,  they just wanted to say that there rooms never had fridges and didn't know why BW advertised that they did ."																															
 Be sure to ask not to be put in the rooms right above the driveway entry .																															
" Beware, if you request adjoining rooms, they are not guaranteed and really not even planned ."																															
 Boudin Bakery an excellent nearby option for breakfast lunch and with Trader Joes right next door you should not need to avail yourself of the very expensive mini bar in the rooms .																															
" But, we couldn't move again because there were no other rooms available with king ."																															
" Check in was good, rooms both ready, and we upgraded with no problems ."																															
" Clean and well, appointed rooms were a bit smallish for a family of four,  , but as one previous reviewer indicated, we spent most of our time out and about ."																															
" Contrary to the comments of a previous reviewer, I never saw the rooms advertised anywhere as having 2 queen beds !"																															
 Couryard rooms are darker than street rooms .																															
" Currently   they are remodeling some rooms on the upper floors, and there is considerable construction noise in some areas that started after 9 :"																															
 different rates for their rooms .																															
" Extremely comfortable rooms, with minibar, TV, alarm clock, ironing board and iron, moring newspaper ."																															
 Free internet in the lobby but none of any sort in the rooms .																															
 Great clean rooms with a fantastic shower !																															
" Had read some reviews about small rooms ,  but what do you need the extra space for ?"																															
" I agree with other reviews that the rooms were on the smaller side, but we thought the hotel was great overall ."																															
" I agree with other travelers that the rooms are small, and the street noise is sometimes annoying ."																															
" I am so dispapointed that I can't remember what room # it was becasue apparantly after reading other reviews, there are some newer and nicer rooms ."																															
 I asked the desk clerk when we checked in if the rooms were as small as they said they were in the reviews .																															
 I asked the front desk whether we could move rooms .																															
" I did have to search through the usual online websites to find the best deal for rooms, but if you take time to look, I think you will be happy with the rates you get ."																															
 I loved the shampoo and soap in the rooms .																															
 I really didn't get a chance to experience the staff's level of service but the rooms are small as is the bathroom .																															
" I reserved two rooms, one for my son and his girlfriend, and one for myself ."																															
" I suggest you request a room facing the courtyard even numbered rooms, I think ?"																															
 I thought the rooms were good .																															
" I was surprised by the size of it, because we've stayed in other hotel rooms in large cities and the rooms were always tiny ."																															
 I was totally amazed that the other guests didn't budge out of the way so we could get to our rooms .																															
" I would recommend this hotel as a good base for a short break to San Fran ,  the hotel rooms weren't the biggest so a longer stay might not be as enjoyable"																															
 If all the rooms are as small I would not want to stay for a long time .																															
 I'm a travel agent so I'm pretty picky about my hotel rooms but I have to say I will be suggesting this hotel to my clients .																															
" In our opinion, a bit of faux Italian décor, some nice throw pillows on the bed and smaller than average rooms doesn’t really stretch to “European, style Boutique Hotel” ."																															
" It has everthing you need to have a great time in a great city,  location, good service, great food  , comfortable rooms and a complimentary happy hour ."																															
" It is in a great location, the rooms are clean and comfortable and the managers wine hour is a welcome bonus ."																															
" It is in a great location, the staff is always alert and courteous, the rooms are clean, the morning coffee and biscotti are a nice touch, the happy hour is a PLUS, and the price is right  !"																															
" It represents value for money, the rooms and bathrooms were impeccably clean, fresh linen daily, and the staff extremely helpful and friendly ."																															
" It seems to be an older hotel, with the resulting small rooms, but is very attractive ."																															
" It was actually two rooms, with a sofa bed, desk, coffee table, and television in the first room, and a bed, dresser, and television in a seperate room ."																															
" It was pretty small, so I'm sure the standard rooms are even smaller !"																															
 It's just 2 tiny rooms with a king bed in one and a pullout sofa in the other with a connecting door .																															
" location, friendly staff, beautiful rooms and comfy beds ."																															
" More intimate, close personal attention from the staff and exceptionally clean rooms ."																															
" My room was supposedly upgraded to a larger room, but if this was the case I'd hate to see the smaller rooms ."																															
" Nevertheless, I did like this hotel,  the rooms, location, and most of the service and I would stay here again ."																															
 Nice clean rooms and a spaciousbathroom .																															
" Nice rooms, a bit on the smaller side, but parking right at the hotel ."																															
" Not the best place to be with kids, , smallish rooms, overpriced restaurant   and no pool, but I would stay there again if it were only the 2 of us ."																															
 older hotel with smaller rooms but updated nicely .																															
 One of the smallest rooms in any Best Western I have stayed in .																															
" Our rooms faced the street rather than the courtyard and the traffic ,  especially the motorcycles ,  were loud all night long ."																															
" Our rooms were of adequate size, very clean and as requested overlooking the courtyard area, which was very pretty ."																															
 Our rooms were so much nicer then we expected and the staff was friendly and helpful .																															
 Perhaps they like to let out all the 'close to lift ' rooms to be kind to housekeeping ?																															
 Rooms   were cosy but had everything you wanted inc .																															
 Rooms are a bit tight especially if you get the two doubles .																															
" rooms are clean,new, quiet, and relaxing ."																															
 Rooms are quite small if you need two beds but prettily decorated and adequate .																															
" Rooms are small but tastefully done, very clean and the staff friendly and helpful ."																															
 Rooms are small but very quaint .																															
" Rooms are small, but they have everything you need ."																															
 Rooms are very comfortable and we were charged $15 for parking our motorcycle in the garage .																															
" Rooms good, decor very well done in Italian style Tuscan !"																															
" Rooms nice, beds very comfortable !"																															
																															
 Rooms very impressively decorated and clean .																															
" Rooms were a bit small and appear to be older construction, rooms facing the road are a bit noisey at AM rush hour so we requested to be moved to the courtyard side which was a good move ."																															
 Rooms were clean and had typical amenities .																															
" She told me that due to the high number of non, smoking rooms requested they had to make more rooms available ."																															
" Some rooms had the bathroom sink outside the bathroom, which we would have preferred, but our sink was inside the bathroom ."																															
" Some say the rooms are small, but ours wasn't that tiny ."																															
" Streets in the neighborhood carry a lot of traffic, and rooms on the streetside might be too noisy for your tastes ."																															
 The bed was comfortable and the rooms and bathrooms were kept clean and although the refrigerators are honour bars the hotel is happy for you to chill your own drinks in them .																															
" The beds very comfortable, rooms tastefully decorated and were very clean and comfortable ."																															
" The furnishings are superb, rooms comfortable, and the icing on the cake was that every evening between 5 and 6pm they put on wine and beer tasting with nibbles for all the guests in the lounge !"																															
 The Hotel   rooms are very clean and great food at their resturant .																															
" The hotel had nIce, well, decorated, fairly, modern rooms ."																															
" The hotel has 4 levels with a variety of King, Double, King Suite and Double Suite rooms available ."																															
" The hotel is an Italian mediterrean theme everywhere, entrance, lobby, garden courtyard, restaurant, and rooms ."																															
" The hotel is pretty much as you'd expect from the chain , nice clean rooms well serviced, and the staff were extremely helpful,  very pleasant to deal with ."																															
 the hotel itself is very nice with the rooms large and comfortable .																															
" The hotel was clean, quiet, large rooms and very close to the Wharf and local restaurants ."																															
" The hotel was of a good standard, big clean rooms, decent bathroom and the free wine reception in the evening was an added bonus ."																															
 The location is good and the rooms are very pretty and clean .																															
" The location was perfect for perusing the shops at Fishermans Wharf, we had dinner at Nicks's Lighthouse ,  the food was fine but the rest rooms were in a horrendous state, which completely put us off ."																															
" The price prohibited booking 2 rooms, which we had done in Vegas and Anaheim ."																															
" The price was great, the staff was awesome, and the rooms were clean ."																															
" The reasonable price of the hotel allowed us to book 2 rooms, thus giving the 4 of us a bit more space and 2 bathrooms   ."																															
" The room was clean, warm and comfortable but don't expect a great view from any of the rooms ."																															
" The rooms   that number 401, 402, 403, 405, 406, 408, 409, 412, 414, and 415 face out to the main street ."																															
" The rooms and the double beds were very small, both quite a bit smaller than the Tenaya ."																															
 The rooms are a bit small for more than three adults .																															
" The rooms are a bit small, but not unusual for San Francisco ."																															
" The rooms are abit smallish  , but immaculately maintained, and tastefully decorated, with excellent bathroom facilities ."																															
" The rooms are decorated well, not too flashy and yet still modern ."																															
" The rooms are done in an Italian hue, and recently new carpet through out the entire hotel and our floor ."																															
" The rooms are equipped with minibars and air, con ."																															
 The rooms are exceptionally clean and also the bathrooms .																															
 The rooms are extremely clean and have windows that actually open to the outside .																															
" The rooms are just a tad bit small, , , but we didn't spend much time in our room ."																															
" The rooms are large comfortable and well furnished, suitable for business travelers or tourists ."																															
 The rooms are nice but small and ask for a room that faces the courtyard .																															
 The rooms are nicely appointed with an honor bar that is not outrageously priced .																															
" The rooms are on the small side but if your not traveling with a big family or a lot of luggage, these rooms are just fine ."																															
 The rooms are on the small side but they're still big enough to be comfortable and are decorated very nicely .																															
" The rooms are probably smaller than at a major chain, but you're not here to sit in your room ."																															
" The rooms are small but very clean, charmingly decorated with a view of the little flowered courtyard, comfy beds, plenty of pillows   towels and smiling service ."																															
" The rooms are sometimes small, but when you're in San Francisco, you don't spend much time in it ."																															
 The rooms are spotless and the employees are as nice as you could ever want .																															
" the rooms are very clean and are charmingly appointed  the staff could not be friendlier, and they knock themselves out to make guests feel welcome ."																															
																															
 The rooms are very nice and seem recently upgraded .																															
 The rooms' furniture and amenities were quite nice .																															
" The rooms on the outer perimeter do get some street noise, but that didn't keep us from sleeping well ."																															
 The rooms seemed to have been recently renovated with updated decor .																															
" The rooms that face the streets are very noisy due to tour buses, local buses and traffic ."																															
																															
 The rooms were a little bit tired and with the simple expedient of renewing the wallcovering would show a great improvement .																															
 The rooms were a little smaller than what I was use to but I believe that is common in San Francisco .																															
 The rooms were also quiet and we felt safe .																															
" The rooms were bright, clean and the windows open ."																															
																															
" The rooms were clean and updated, the beds were comfortable, and the bellman service was fast and efficient ."																															
" The rooms were cozy, very tastefully done and included a fantastic bed ."																															
" The rooms were decent size, clean and had all of the basic amenities ."																															
" The rooms were gorgeous, decorated in black, white, red and some green here and there ."																															
 The rooms were great and the Service wonderful .																															
 The rooms were large and comfortable and the location was fine if you don't mind a little walking to the Wharf and other attractions .																															
 The rooms were nice and the staff was very friendly .																															
 The rooms were nice but not spectaular .																															
" The rooms were nice, very comfy bed and very clean bathroom ."																															
 The rooms were quite small but well set out and our room looked into the courtyard .																															
" The rooms were small, very small ."																															
																															
" The rooms were very nice ,  it wasn't the usual beige hotel room which made a nice change ."																															
" The rooms were very nice, could of use just a little more shelf space by the bathroom sink ."																															
" The rooms, although a little on the cramped side, were tastefully furnished and immaculate ."																															
 The service is always great and the rooms very clean .																															
 The staff at the hotel more than made up for the tiny rooms .																															
" The staff was friendly and helpful, the beds were comfortable, the rooms were clean, and the location was convenient ."																															
 The staff was very helpful and the rooms were well apportioned .																															
" The staff were helpful and attentive, the rooms were quite spacious and the whole place looked as if it was cared for ."																															
" The woman was very helpful and said that as they had declared a number of rooms non, smoking she could offer me a room on the 2nd floor which would be much quieter as it faced a wall ."																															
" the wooden blinds don't keep the rooms dark enough once the sun rises, street noise was a bit loud I bought a set of ear plugs ."																															
 Their response was that there were no courtyard rooms available .																															
 They did switch rooms eventually and even the bellhop thought it smelled horrid in the room .																															
 They gave us two rooms on the same floor but on opposite sides of the hotel .																															
" They said they noticed we had three people so had automatically provided a cot to our room, I was told they were full and there were no other rooms available ."																															
" They told me they don't assign rooms until the day of check, in, and they were also overbooked ."																															
 This was not what we wanted but there were no rooms with 2 regular beds and it was late at night .																															
" Though small, the rooms were clean and nicely decorated ."																															
 Took the advice of other past guests and asked for 4th floor rooms which were very quiet .																															
" Upon entering our rooms, we see that our view was not of the courtyard, but of a brick wall ."																															
" We asked at front desk and then said they would send someone up in 10 minutes, over 1 hour later no sign so we asked to move rooms ."																															
" We checked out the adjacent Holiday Inn Express ,  rooms of equivalent price and size but no mini, bar and, though air, conditioned, no persistent drone when in the &quot off&quot  position ,  though request a room at the front ,  a streetcar line runs at the back and those drivers love to ring the bell !"																															
" We ended up with two interior connecting rooms, though the price was more than advertised on the website ."																															
 We glimpsed rooms containing 2 Queen beds and they seemed to have more space .																															
" We had 2 rooms, both were clean and ok, but strangely set up   and sparstly equiped not enough hangers, towels, etc ."																															
 We had rooms that opened onto the garden and they were quiet .																															
 We had street side rooms and all night long there were busses and loud noises so no one got good sleep .																															
 We have 4 children and we booked two adjoining rooms .																															
" We have stayed at this hotel once before, a few years ago, so knew that the rooms were not particularly large ."																															
 We joked about the rooms being sound proof since we never heard other guests and we slept great .																															
 We made our reservations several months ahead of time and requested two adjacent double rooms as my husband and I were travelling with our two teenage daughters .																															
 We never heard a sound from other rooms besides the door next to ours opening and closing .																															
 We stayed there with another couple in 2 rooms .																															
" We took just one room for that night and they moved us to adjacent, though not connecting, rooms the next two nights ."																															
" We were both delighted with the friendly staff, clean rooms and very convenient location ."																															
 We were five people with two rooms .																															
" Website also said rooms had been recently redecorated ,  guess they forgot our 2 rooms ,  kind of shabby ."																															
" We'd seen some reviews saying the rooms that face the street are noisy, so by asking for a room off the street, we got a very quiet room ."																															
 We've gone many places and made this request and this hotel is the first one that did not put us within a couple rooms of each other .																															
" While some have commented that the rooms are small at the Tuscan, that was not an issue for us ."																															
" While the rooms were lovely for that price they were extremely small, but the location was just perfect ."																															
" While this was an older hotel, it has been kept up well and the rooms were satisfactory ."																															
" Why they promise two rooms with a courtyard view, when they don't even have one to offer is beyond me ."																															
" Yes, the courtyard rooms are dark, but we weren't there much during the day anyway ."																															
" Yes, the rooms aren't that big, but after deciding that our main goal was to find a nice clean hotel close to Fisherman's wharf and near a lot of the public transportation, it was a perfect choice for us ."																															
" Yes, the rooms were small for the money paid but the location was wonderful ."																															
", Get in inside room facing courtyard if you are light sleeper as outside rooms face the streets ."																															
"00am because our ventilation started clicking non, stop, , repair person came, suggested we just move rooms ."																															
40 and my rooms were not even ready .																															
"A wonderful stay, staff especially friendly, complimentary wine tasting a definite plus, rooms well appointed and well kept ."																															
"Apart from that, the staff were very friendly and helpful, the rooms were nicely decorated, and the beds were very comfortable ."																															
Arrived before check in and was told that two courtyard rooms were reserved for my party and available at 3 :																															
"Booked two rooms on Priceline for $139 each, just an overnight stay while flying home the next morning ."																															
"BUT ,  the external facing rooms can be noisy from traffic, so make sure you request an internal room, facing the courtyard ."																															
"Downsides are disinterested staff, bordering on rude and quite small rooms ."																															
Excellent location friendly staff clean and pleasant rooms																															
Good Location Small Rooms Some charm																															
"Got to hotel, disappointed in the incredibly small rooms, but location is great ."																															
"Great Location ,  Nice   Rooms ,  Helpless Concierge"																															
Great location clean rooms we enjoyed our visit .																															
"Great place to stay ,  very clean and confortable rooms and helpful staff ."																															
Great rooms  great staff  great hotel																															
great rooms fantastic location and great service !																															
I don't know about the street view rooms but we had no problems with noise whatsoever .																															
"I feared the room size because of the other reviews, but I think we got lucky and received one of their larger rooms ."																															
"I was forwarned to expect small rooms, but I thought the Tuscan Inn had rooms typical or even generous for an urban hotel , exceeded my expectations ."																															
"I'm not sure why so many people say the rooms are small here, but our standard king size bed room was huge in my opinion ."																															
"My family stayed at the Tuscan Inn April 20, 25 in two connecting rooms ."																															
"My husband and i stayed here for 2 nights in march, I was concermed by the number of comments regarding the size of the rooms ,  yes they are a little on the small size but as there was only 2 of us plus my toddler daughter we found them to be more than adequate and very family friendly particularly liked the lock on the mini bar fridge door which housed a seemlessly endless supply of candy !"																															
Our family of five stayed in two rooms at the Tuscan Inn for two nights during the first week in January .																															
"Parking is expensive, Rooms are on the small side ."																															
pthe only negative thing's i will say is that the coffee maker in the room is a dreadfull waste of space and thee coffee pods and i stick of sugar and 2 pouches of milk a day is ridiculas there are no tea coffee making facilitys in the rooms to be honest as the coffee maker is just plain crazy .																															
Really enjoyed the friendliness of the staff and the big rooms .																															
"Small rooms, we could barely fit two adults and two children in the room ."																															
"Stayed for two nights, there were six of us in three rooms ."																															
"the beds are great, several good pillows and the rooms are super ."																															
"The hotel is newly decorated and rooms are a nice size, extremely new and clean ."																															
The hotel was nicely decorated and so too were the rooms .																															
The location  the rooms  the staff  the concierge  the Managers nightly wine reception    everything about this hotel made our holiday MAGIC .																															
"The only other negative and its a small one, was the size of the rooms,they are tiny but were cleaned well and were ready when we returned every day ."																															
The pics of the rooms are the same as they present them online .																															
"The rooms and building are quite nice ,  location is excellent ."																															
The rooms are clean and comfortable although mine   could have been bigger .																															
"The rooms are pretty standard size, were nice and clean, and comfortable ."																															
"The rooms are very clean, spacious and quiet   ."																															
The rooms were a decent size for a city hotel and were very clean and well serviced .																															
"The rooms were clean and well appointed ,  the maid staff were excellent ."																															
"The rooms were freshly and creatively decorated, and meticulously clean ."																															
"The rooms were smallish and could get a little damp if you didn't keep the air conditioning unit on, but the beds were comfortable, and the courtyard, view room we had was very quiet ."																															
The rooms were tiny and still decorated in the 70s style .																															
"The travel agent booked this hotel and this was the only hotel out of 10 that I did not book myself although hotel sounded ok This was part of the deal for the airfares  Location is excellent , Rooms Ok Staff variable some very helpful others not so  ."																															
"This hotel offers clean, well, kept rooms which are good value for money ."																															
"Upon arriving late through no fault of our own and finding our room double booked we were put up in a nearby sister hotel   until our room was ready the next day and they give us a complimentary bottle of champagne ,  after this though there were no more snags and everything went great ,  hotel staff friendly and helpful ,  rooms were quiet, clean and comfortable ,  food in the restaurant fabulous ,  the situation of the hotel was very convenient ,  just a few mins walk from fishermans wharf with a public transport stop, supermarket, small shops, bars and cafes also really close at hand ,  approx 10 mins walking distance for ferries to alcatraz and bay cruise, etc ,  would definitely stop here again"																															
"Very cleanSmall rooms, but have a couch, chair, desk, etc ."																															
"Very comfortable beds and rooms ,  nice decor !"																															
"We arrive early and while they were not able to give us 2 rooms right away, they gave us one right away ."																															
We arrived from LA having paid the rooms in advance but were immediately hit by a $40 day surcharge to park our car .																															
"we found a friendly staff through out the hotel great location,rooms were small but as pointed out to me all land is prime in the area and all places have small rooms ."																															
"We had booked two connecting rooms since we were travelling with our boys, ages 11   15, and I called several days prior to arriving to remind them of our request ."																															
"We stayed here for 2 nights, the rooms are lovely, very clean, modern, and comfy !"																															
"we were there to see the city, not hang out in our hotel rooms !"																															
