phrase_line_number,microsoft_id
14977,3137979
14984,3137950
14988,1057003
14993,1057043
14996,3065050
15001,3064956
15007,2007827
15016,2007774
15025,2082241
15027,2082784
15031,1112021
15036,1111925
15039,554948
15043,554625
15048,2615207
15051,2615238
15053,769300
15056,769133
15060,969189
15064,969381
15067,886793
15071,887032
15073,1079513
15076,1079555
15079,1655920
15082,1655544
15086,1353127
15091,1353139
15097,1566184
15100,1565948
15105,130511
15110,130374
15115,2045238
15119,2045009
15124,2780550
15127,2780535
15130,2760895
15135,2760839
15138,1515035
15143,1515071
15148,902161
15152,901479
15154,2492702
15156,2492721
15158,2270117
15162,2270197
15166,99767
15169,99742
15172,1629064
15174,1629043
15176,2117309
15181,2117247
15186,1414523
15189,1414461
15191,789691
15195,789665
15200,1463213
15202,1463171
15204,1777875
15207,1777966
15211,850724
15215,850750
15219,1991823
15222,1992132
15225,1349747
15233,1349843
15242,844421
15247,844679
15251,58540
15257,58567
15263,2728899
15266,2728954
15269,1819120
15272,1819048
15276,2903876
15280,2904035
15284,258973
15287,259078
15290,2728920
15292,2728978
15296,2240384
15299,2240134
15302,1238164
15303,1238199
15306,1660173
15309,1660193
15314,781439
15319,781461
15323,452914
15324,452858
15325,274406
15329,273999
15333,2188367
15336,2188397
15338,1642169
15346,1642368
15355,1294892
15360,1294914
15365,1472090
15368,1472197
15372,1409801
15377,1409904
15382,3007381
15389,3007207
15397,3102535
15399,3102405
15404,2055323
15406,2055336
15411,2653994
15415,2653952
15418,1091916
15422,1092088
15427,2644075
15430,2644106
15433,583607
15436,583806
15439,417157
15444,417101
15448,938680
15450,939039
15452,2398836
15456,2398855
15460,452852
15462,452908
15464,2461332
15466,2461355
15468,238193
15473,238218
15478,1487866
15480,1487826
15484,452845
15488,452902
15491,2046154
15494,2046139
15498,2205796
15501,2205913
15504,3162272
15506,3162360
15509,469257
15513,469133
15517,1909579
15518,1909408
15520,2029603
15522,2029641
15525,2375165
15531,2375130
15539,471718
15541,471681
15544,1118216
15546,1118018
15548,501887
15551,501917
15553,818479
15555,818367
15557,2581127
15562,2580985
15566,1671941
15571,1671677
15576,1952630
15577,1952428
15578,1675025
15580,1675047
15582,1015204
15585,1015140
15587,2630710
15591,2630750
15594,2711479
15600,2711576
15606,2131318
15607,2131372
15608,2691267
15610,2691047
15612,1171539
15617,1171897
15621,1589333
15626,1589356
15630,2327949
15635,2327686
15639,325763
15643,325928
15646,1953249
15648,1953229
15649,4177
15652,4083
15654,2636441
15659,2636304
15665,336701
15670,336413
15674,2733687
15678,2733747
15681,2196784
15682,2196874
15684,1081979
15686,1081950
15691,1868599
15695,1868648
15698,3301558
15702,3301460
15706,2638975
15709,2638855
15712,1907358
15716,1907308
15719,2051903
15724,2052013
15728,650292
15733,650062
15735,2198694
15737,2198937
15739,2732028
15742,2731959
15745,3083157
15748,3083264
15751,1101304
15755,1101205
15759,2793362
15762,2793469
15765,1325624
15770,1325693
15774,2775364
15777,2775332
15780,2876850
15786,2876936
15791,964055
15793,963933
15795,1825432
15802,1825301
15805,173780
15807,173843
15810,760511
15814,760819
15816,2906104
15819,2906322
15821,1219440
15824,1219610
15827,2054927
15831,2054997
15835,31856
15839,31914
15842,486095
15846,486254
15850,2175862
15855,2175765
15857,1892192
15859,1892109
15862,3444074
15866,3444041
15870,1596241
15879,1596217
15886,722278
15889,722383
15892,1039562
15898,1039677
15903,987465
15904,987205
15905,702543
15911,702500
15917,1980565
15920,1980620
15923,1147489
15925,1147306
15927,1346614
15932,1346703
15938,1852136
15942,1852279
15946,1600904
15948,1601015
15951,1650194
15956,1650317
15960,2430761
15963,2430727
15967,2224884
15972,2224819
15975,1712258
15979,1712278
15984,749739
15986,749633
15989,1039560
15994,1039675
15998,422010
16005,421935
16012,3083629
16015,3083709
16017,1503208
16019,1503173
16021,2222984
16023,2223085
16025,1414845
16028,1415072
16032,2576446
16035,2576544
16039,1836650
16045,1836640
16052,670897
16055,670580
16059,684499
16062,684698
16066,1014730
16072,1014699
16079,102054
16081,101828
16083,3399091
16087,3399055
16092,903478
16096,903424
16101,62773
16105,62675
16108,3118767
16112,3118719
16116,1934584
16118,1934599
16119,2052090
16120,2052224
16121,1723511
16127,1723320
16133,749931
16137,749592
16142,1380626
16144,1381239
16146,610817
16149,610914
16154,1382183
16157,1381827
16159,3355577
16160,3355734
16161,1966841
16166,1966876
16172,809968
16181,809904
16187,1456822
16191,1456536
16194,55074
16197,55220
16199,401958
16205,402185
16211,1513190
16215,1513246
16222,2362695
16225,2362754
16230,725607
16234,725134
16238,2009347
16243,2009392
16248,2385348
16253,2385394
16257,95816
16258,95866
16260,3199352
16263,3199388
16266,2063581
16270,2063592
16274,3321146
16279,3321233
16284,226237
16285,225636
16286,2157605
16293,2157574
16299,1856603
16301,1856552
16302,219613
16305,219578
16308,2348550
16316,2348631
16323,1230680
16326,1230521
16329,1967668
16332,1967589
16335,732043
16338,732076
16342,1094963
16347,1094672
16353,3179481
16355,3179500
16357,2317018
16360,2317252
16364,1724644
16368,1724330
16371,1702613
16372,1702219
16373,3113886
16379,3113811
16384,1136875
16389,1136834
16393,2197806
16396,2197840
16399,2760326
16403,2760346
16407,380372
16410,380360
16414,2766043
16418,2766012
16422,1730685
16424,1730772
16427,306378
16433,306402
16440,296493
16441,296504
16443,1554312
16446,1554346
16448,2338981
16451,2338970
16456,1528383
16458,1528083
16460,917965
16465,918315
16468,2584239
16477,2584390
16485,1254066
16487,1254350
16490,1024275
16496,1024003
16501,2729306
16504,2729355
16507,3328917
16509,3328912
16513,1469314
16518,1469250
16522,221079
16528,221003
16533,2780653
16536,2780636
16539,1478919
16543,1478601
16547,1865543
16553,1865594
16557,1865547
16561,1865598
16563,603351
16564,603372
16565,2056776
16567,2056768
16569,61559
16574,61668
16580,2516703
16583,2516763
16587,1802891
16593,1803095
16599,121430
16601,121263
16605,3223214
16606,3223150
16607,358224
16611,358241
16616,2605599
16620,2605635
16623,2509742
16627,2509721
16631,1601705
16638,1601584
16642,1245559
16645,1245881
16648,2409131
16651,2408921
16654,3153787
16657,3153820
16661,3171851
16664,3171879
16667,532719
16669,532702
16672,2546175
16675,2546198
16678,1015165
16684,1015247
16689,2457679
16695,2457752
16700,1369742
16703,1369888
16705,476713
16707,476614
16709,1544408
16711,1544376
16712,2147547
16715,2147515
16717,2528
16720,2912
16725,2003451
16730,2003409
16733,1354501
16738,1354476
16741,2361754
16746,2361818
16750,3070979
16755,3070949
16759,3453064
16761,3453247
16763,894151
16765,893944
16766,2758339
16770,2758298
16774,2861238
16780,2861348
16784,2905139
16791,2904947
16796,2613357
16799,2613445
16802,3271341
16805,3271457
16808,264284
16815,264662
16821,3313731
16824,3313577
16826,962010
16830,962035
16833,425188
16836,425211
16839,103280
16843,103431
16846,35944
16849,36187
16851,1819445
16855,1819733
16857,1748966
16861,1748905
16866,2302763
16872,2302806
16875,3104302
16878,3104259
16882,1738301
16884,1738620
16888,3253747
16889,3253789
16891,1081760
16895,1081734
16896,248301
16898,248261
16900,2274844
16908,2274714
16915,1548367
16919,1547965
16924,682443
16927,682404
16932,1090329
16936,1090624
16940,3020597
16944,3020740
16947,798489
16949,798424
16952,2413558
16956,2413644
16958,3182444
16960,3182413
16962,1694566
16965,1694515
16968,1396791
16974,1396813
16979,2513568
16981,2513541
16983,2055389
16985,2055336
16990,2244016
16992,2243958
16995,2759796
16999,2759805
17003,2541916
17007,2542007
17012,2142072
17013,2142145
17014,2815613
17017,2815697
17020,3317938
17023,3317904
17026,1475739
17031,1475789
17034,1805615
17038,1805417
17044,775031
17049,775074
17054,2616455
17057,2616441
17059,562791
17062,563043
17063,617943
17066,618357
17070,2560834
17073,2560777
17076,2315356
17080,2315463
17083,1550874
17085,1550974
17087,1075243
17089,1075339
17092,1568540
17093,1568627
17096,667354
17102,667115
17107,41117
17109,41031
17113,1629264
17116,1629180
17119,633371
17123,633452
17127,402118
17130,402005
17135,2320029
17141,2320049
17147,507548
17150,507739
17152,741059
17159,741125
17166,2810634
17168,2810670
17171,2546178
17173,2546202
17176,2696432
17183,2696850
17190,2949356
17197,2949316
17203,2110348
17208,2110356
17213,2942193
17216,2942084
17220,1120681
17221,1120716
17223,3073773
17227,3073779
17231,1596215
17236,1596239
17244,1404484
17247,1404314
17251,821520
17259,821384
17267,1538790
17270,1538868
17273,621407
17276,621315
17278,2748306
17284,2748295
17290,3106657
17294,3106635
17299,1824224
17303,1824209
17308,1349416
17311,1349690
17314,2479147
17316,2479132
17319,1467347
17321,1467378
17324,302689
17330,302468
17335,548867
17337,548785
17339,2221657
17343,2221678
17347,3119461
17350,3119491
17353,1264552
17354,1264471
17355,1396868
17360,1396786
17365,1808166
17367,1808434
17369,2754803
17372,2754782
17374,3113884
17380,3113810
17386,2461128
17392,2461192
17398,3290113
17402,3290192
17405,1345526
17409,1345340
17415,2426922
17421,2427014
17426,71782
17429,72136
17431,2566397
17434,2566529
17437,3357076
17443,3357026
17449,539586
17457,539363
17461,1072674
17463,1072425
17465,1852279
17469,1852455
17472,762446
17476,762324
17480,2581006
17483,2580932
17488,2614359
17490,2614340
17492,345700
17496,345683
17500,3322660
17508,3322644
17517,2403100
17521,2403192
17526,3116793
17530,3116876
17535,1358458
17536,1358496
17538,853475
17543,853342
17549,3386401
17554,3386434
17558,1353170
17561,1353189
17564,894010
17565,893837
17566,3238581
17569,3238530
17572,1380479
17575,1380626
17577,2805768
17578,2805313
17580,1767361
17585,1767157
17589,577854
17595,578500
17601,1428158
17608,1428275
17613,3271547
17617,3271275
17620,2829194
17625,2829229
17630,1982137
17635,1982082
17639,1277321
17645,1277116
17651,2723203
17658,2723167
17665,1982755
17672,1982770
17679,1775223
17684,1775268
17689,841177
17692,841437
17696,3133255
17698,3133543
17700,1984282
17703,1984259
17707,2332399
17710,2332291
17715,533680
17717,533673
17720,3035916
17726,3035786
17732,2074182
17734,2074668
17735,316018
17743,315837
17750,1958079
17757,1958143
17761,544217
17767,544325
17771,1803911
17772,1803964
17774,3326084
17776,3325993
17778,2764143
17781,2764068
17785,1256514
17793,1256639
17800,2385288
17804,2385256
17808,1066675
17812,1066696
17816,2630546
17817,2630578
17818,919973
17822,919939
17824,34763
17826,34897
17829,2631020
17832,2631063
17837,782069
17842,782287
17846,2949404
17848,2949439
17849,1528194
17852,1528085
17855,222638
17857,222492
17858,3276666
17861,3276656
17865,684851
17868,684559
17873,1721054
17875,1721069
17878,1693475
17884,1693420
17890,1119244
17893,1119355
17895,1655915
17900,1655425
17906,1513825
17909,1513801
17910,956131
17914,956277
17918,1851443
17924,1851377
17930,1317734
17931,1317762
17933,2179199
17935,2179139
17938,968648
17940,968698
17943,726532
17947,726838
17952,2139506
17955,2139427
17959,69689
17962,69610
17964,713976
17968,713992
17974,2965576
17975,2965701
17976,2745024
17979,2745055
17982,2167155
17984,2167070
17986,899424
17989,899513
17992,1349834
17998,1349741
18004,1692076
18008,1692027
18012,1761554
18014,1761455
18015,1614277
18019,1614170
18021,2566958
18029,2567329
18034,2151806
18037,2151276
18039,3050971
18041,3051204
18043,725121
18046,725587
18049,2324709
18053,2325029
18056,2931098
18057,2931144
18059,445422
18060,445299
18062,2733813
18063,2733802
18065,3033679
18074,3033652
18084,1163538
18087,1163992
18090,2438109
18095,2437946
18099,1730708
18101,1730772
18104,1039676
18109,1039623
18115,3090804
18117,3090985
18119,3395489
18124,3395451
18128,1089349
18130,1089335
18131,556146
18134,556044
18137,1263434
18141,1263562
18146,312323
18152,312507
18157,1042499
18163,1042394
18170,3149040
18175,3149074
18180,2309397
18185,2309420
18190,2898540
18195,2898554
18202,98417
18204,98647
18206,1265264
18207,1265297
18208,2933884
18212,2933714
18215,1357528
18216,1357493
18219,190933
18223,191164
18226,1048004
18228,1047810
18231,315649
18240,315780
18248,17155
18254,17292
18259,795914
18260,795981
18263,55562
18268,55529
18272,2114433
18275,2114474
18278,1015381
18281,1015417
18285,1759675
18291,1759745
18297,1629017
18299,1629043
18301,3214345
18306,3214707
18314,2641934
18315,2641989
18316,1089053
18319,1089297
18322,2211403
18326,2211344
18331,3435735
18334,3435717
18336,1634467
18339,1634519
18343,459278
18346,459103
18353,403034
18357,402965
18361,2394676
18364,2394690
18365,3145286
18367,3145540
18369,2405187
18376,2405072
18380,2950526
18381,2950562
18384,2768316
18389,2768361
18394,1895132
18398,1895009
18404,173604
18407,173725
18412,347375
18414,347270
18416,941976
18420,941612
18423,2269545
18425,2269531
18427,160051
18432,159941
18439,2942566
18444,2942638
18449,2816542
18453,2816716
18457,1887674
18461,1887615
18465,3246221
18467,3246174
18468,1750716
18470,1750740
18472,1812704
18474,1813027
18477,3395447
18481,3395484
18486,2622070
18488,2622698
18490,1315347
18493,1315545
18497,1841375
18501,1841180
18504,163189
18508,163240
18512,433021
18513,432984
18514,2769819
18518,2769671
18522,1018730
18524,1018788
18527,3400796
18531,3400822
18535,881726
18539,882002
18543,813444
18545,813256
18549,3416800
18551,3416661
18553,578547
18559,577866
18565,3127660
18571,3127435
18577,368063
18586,368013
18591,1953540
18597,1953355
18602,1455002
18607,1455078
18612,953482
18617,953745
18622,1730037
18626,1729778
18630,2857171
18632,2857458
18635,727268
18638,727328
18642,1220668
18646,1220801
18650,3062259
18657,3062441
18663,1515072
18669,1515036
18673,2587376
18678,2587143
18684,1048616
18687,1048751
18690,3030254
18691,3030287
18692,158719
18697,159051
18699,228857
18703,228818
18706,790082
18708,790100
18711,1889954
18716,1889847
18723,3053580
18727,3053552
18729,1570961
18731,1570936
18734,1921373
18737,1921407
18741,763491
18746,763433
18751,161959
18753,161850
18757,3372169
18760,3372093
18762,1351951
18770,1352045
18776,315785
18779,315653
18783,283128
18787,283117
18789,1019061
18791,1018963
18795,1371056
18801,1370928
18807,813240
18812,813525
18817,2001330
18820,2001668
18826,2454236
18829,2454061
18831,2301818
18833,2302005
18835,2138293
18841,2138525
18847,2694852
18851,2694831
18854,1239045
18858,1239030
18859,1610363
18861,1610417
18863,1803771
18867,1803716
18868,2761139
18871,2761113
18874,2510517
18878,2510450
18881,2576454
18883,2576555
18886,1569832
18888,1569899
18889,2904023
18891,2904060
18893,1546659
18894,1546715
18895,2083598
18897,2083810
18900,1691524
18902,1691465
18905,1106212
18910,1106299
18917,1626913
18919,1627111
18921,167084
18924,166941
18927,1913621
18929,1913715
18931,2661772
18933,2661838
18935,213274
18940,213017
18945,1910610
18949,1910455
18953,1703442
18955,1703476
18957,3113791
18961,3113782
18965,860025
18970,859375
18976,3214517
18984,3214483
18992,1362859
18996,1363247
19000,1784440
19001,1784557
19003,545927
19006,545816
19008,1881955
19011,1882013
19013,3173215
19016,3173227
19018,2980694
19020,2980550
19022,633383
19026,633460
19030,3020237
19032,3020203
19034,847532
19038,847653
19044,661390
19047,661218
19050,1652149
19054,1652120
19058,1269572
19062,1269682
19064,1268573
19068,1268483
19070,2610710
19074,2610781
19078,221002
19079,221083
19080,1095780
19083,1095652
19086,106871
19088,106899
19090,2095812
19095,2095797
19101,445757
19104,445834
19107,2266078
19111,2266151
19115,3444018
19119,3444050
19123,1162940
19127,1162483
19133,213072
19138,213027
19142,609842
19144,609788
19146,2760805
19149,2760895
19154,116294
19157,116332
19158,582195
19161,582326
19164,941617
19167,941673
19170,127403
19172,127186
19173,1444773
19176,1445053
19177,814622
19179,814567
19183,1390426
19184,1390317
19186,903636
19190,903755
19193,2640607
19194,2640576
19196,1353196
19199,1353174
19202,3310210
19207,3310286
19213,3064974
19214,3064992
19217,1497969
19219,1497896
19221,2815885
19223,2815848
19225,3376093
19226,3376101
19227,1219325
19230,1219440
19233,1263625
19235,1263547
19238,698958
19241,698941
19244,2375150
19246,2375123
19248,2389494
19249,2389527
19252,3102696
19254,3102405
19259,2521519
19265,2521624
19270,828490
19272,828644
19273,882054
19279,882090
19284,2665445
19288,2665282
19293,1438658
19296,1438633
19300,3014183
19301,3014149
19302,701814
19308,701794
19313,2662740
19316,2662692
19321,1549586
19323,1549609
19327,1414844
19329,1415063
19331,1343292
19333,1343185
19336,1438656
19338,1438628
19342,1021420
19347,1021328
19350,1716167
19354,1716098
19358,462488
19365,462474
19372,588211
19375,588199
19378,1671677
19383,1671691
19388,1914418
19392,1914375
19396,3014182
19400,3014148
19404,1276754
19406,1276678
19408,62828
19411,62573
19415,460211
19418,460445
19423,1640785
19428,1640758
19433,3285398
19440,3285278
19447,1196962
19449,1197061
19454,3313775
19456,3313498
19458,2898367
19461,2898382
19462,2916166
19466,2916205
19470,1726935
19471,1726879
19474,1369186
19480,1369215
19486,2931313
19490,2931319
19494,1761482
19499,1761442
19501,666674
19504,666615
19507,827860
19512,827836
19514,1617844
19517,1617745
19522,407297
19529,407281
19533,2129418
19537,2129472
19541,3189862
19549,3189927
19551,1438074
19556,1437632
19562,1712179
19567,1712278
19572,759364
19574,758770
19576,86172
19582,86007
19588,1076875
19591,1077133
19593,1745013
19595,1744905
19598,3261180
19606,3261118
19612,173879
19618,173832
19625,1810585
19629,1810405
19633,2060261
19635,2060226
19639,2009634
19641,2008964
19643,1268400
19647,1268118
19651,1941672
19657,1941685
19663,2126799
19664,2126941
19665,1529874
19668,1529776
19671,872807
19674,872885
19675,2587300
19680,2587243
19684,1912524
19689,1912648
19690,2432219
19694,2432095
19699,1868527
19703,1868443
19707,2336269
19712,2336225
19715,2726610
19717,2726295
19719,949346
19721,949874
19723,2297066
19730,2297129
19737,1189596
19738,1189689
19740,501978
19741,501929
19742,236192
19744,236483
19748,3255597
19750,3255668
19753,2884490
19757,2884846
19759,629316
19765,629289
19768,2713318
19771,2713331
19773,2876833
19774,2876882
19776,221367
19778,221515
19780,1431228
19783,1430954
19789,739967
19793,740730
19797,20676
19800,20601
19803,173863
19808,173814
19813,54181
19818,53570
19822,2813127
19823,2813236
19824,723557
19827,724115
19829,1176207
19834,1176132
19838,2615832
19842,2615889
19847,3306728
19851,3306690
19857,2636841
19863,2636644
19869,2601721
19874,2601662
19879,1063663
19880,1063718
19881,753858
19884,753890
19888,587009
19890,586969
19891,783419
19892,783611
19893,971096
19895,971233
19897,758068
19902,758466
19907,1939644
19910,1939706
19912,308567
19915,308525
19919,2760848
19924,2760814
19929,2229215
19932,2229174
19936,716600
19938,716885
19941,1141359
19945,1141157
19949,1153182
19955,1153169
19960,1438883
19963,1438633
19967,762361
19970,762315
19972,578731
19979,578810
19983,2763517
19986,2763576
19987,1948503
19990,1948545
19992,3344358
19994,3344339
19996,3264605
20000,3264648
20005,1295638
20007,1295554
20009,961822
20012,962243
20015,1957692
20019,1957818
20022,1793529
20027,1793600
20033,1596210
20038,1596235
20042,2980078
20044,2980349
20046,2221839
20050,2221875
20052,1951468
20055,1951668
20059,3408026
20061,3408048
20063,1787964
20065,1787832
20067,1822072
20071,1821940
20075,1125898
20080,1125882
20085,1810461
20089,1810405
20093,2954900
20096,2954875
20099,1630582
20102,1630654
20104,780604
20106,780466
20109,2776661
20113,2776608
20116,593848
20118,593880
20120,260925
20123,260953
20126,2255545
20128,2255526
20130,151890
20132,152260
20134,1793541
20137,1793607
20140,2844586
20144,2844316
20146,305630
20150,305407
20155,2643172
20158,2643267
20161,2088333
20164,2088281
20167,332116
20174,331983
20181,2933340
20182,2933394
20183,2886706
20184,2886559
20186,2760846
20190,2760812
20193,2236726
20196,2236448
20199,3443049
20205,3443098
20211,3280168
20214,3280092
20217,200221
20221,200024
20225,3003546
20228,3003536
20231,2698796
20236,2698674
20239,1462409
20245,1462504
20250,956231
20254,956502
20256,1928842
20260,1928345
20265,375016
20268,374966
20272,2467955
20277,2467995
20281,260952
20285,260924
20288,859790
20289,859269
20290,3102538
20291,3102255
20292,1612534
20297,1612553
20303,1224743
20306,1225510
20309,2625928
20314,2625910
20318,616425
20321,616448
20324,679659
20329,679574
20335,306643
20342,306346
20346,1717414
20348,1717547
20350,2704862
20355,2704026
20359,2504394
20363,2504360
20366,1840006
20369,1840048
20373,1111135
20379,1111162
20384,238654
20386,238556
20388,1547600
20390,1547406
20392,2242224
20395,2242625
20398,2362761
20401,2362698
20404,2120441
20406,2120430
20408,875530
20412,875567
20416,2706577
20422,2706249
20427,1629896
20433,1629393
20439,2348149
20442,2348163
20445,882005
20452,881903
20458,1082745
20461,1082697
20462,195728
20468,196099
20474,1850477
20476,1850442
20477,960482
20479,960585
20481,607085
20487,607213
20492,2726643
20494,2726697
20497,2587767
20500,2587673
20503,2750580
20504,2750611
20505,1916325
20511,1916124
20516,1260012
20522,1260081
20526,1002861
20528,1002848
20530,342319
20536,342066
20541,869770
20544,870219
20546,3261114
20553,3261175
20558,2532890
20562,2532868
20566,941629
20570,941684
20574,3244942
20577,3245075
20581,774666
20584,774871
20586,2694616
20590,2694831
20593,763570
20598,763491
20603,61159
20607,61387
20611,1396810
20616,1396798
20620,958161
20625,957782
20629,1782250
20632,1782593
20634,3355473
20641,3355625
20647,1418561
20648,1418105
20650,3442417
20653,3442438
20656,1079150
20661,1079096
20665,775854
20667,775892
20671,20923
20677,20886
20683,3301459
20687,3301557
20692,1692026
20693,1692079
20694,1033204
20698,1033365
20701,3254208
20703,3254262
20705,2857994
20712,2857985
20718,3065081
20720,3065062
20724,3003054
20730,3002969
20737,2570310
20742,2570364
20747,1808839
20750,1808866
20754,3059963
20759,3059991
20763,2854524
20766,2854472
20770,2724579
20772,2724652
20775,1780523
20778,1780684
20780,862810
20782,862724
20784,1048574
20788,1048764
20791,201919
20795,201848
20800,3271456
20803,3271286
20806,1807913
20809,1807986
20812,221515
20814,221509
20816,1851555
20822,1851377
20828,345305
20831,344783
20834,422013
20837,421929
20840,2930014
20843,2930092
20846,3059966
20849,3059994
20852,1054641
20855,1054466
20858,210652
20864,210694
20871,722302
20873,721936
20875,912583
20880,912423
20883,3452805
20886,3453061
20889,1583419
20892,1583736
20894,2430069
20900,2429899
20905,139941
20906,139792
20908,1530052
20911,1529676
20913,144946
20914,144925
20916,202295
20920,202144
20922,774300
20925,774517
20928,1428346
20930,1428187
20931,2174134
20936,2174119
20940,359225
20943,359173
20946,1808482
20948,1808598
20950,192881
20956,192950
20961,786550
20965,786525
20969,2826681
20975,2826474
20979,1619310
20982,1619273
20986,348914
20988,348494
20991,44610
20997,44377
21002,2916161
21005,2916192
21008,2138001
21015,2137921
21023,260958
21025,260935
21027,1849916
21029,1849885
21031,2131330
21036,2131369
21042,3194797
21045,3194846
21048,2881745
21050,2881969
21053,2249237
21057,2249305
21061,54403
21064,54456
21067,920002
21070,919819
21072,2410404
21075,2410369
21077,389239
21082,389299
21087,1580672
21089,1580644
21093,861118
21098,861396
21102,3187846
21104,3187778
21105,1970948
21110,1970905
21113,2226181
21115,2226166
21117,1694716
21124,1694679
21129,2652187
21132,2652218
21136,1952536
21137,1952630
21138,2945693
21143,2945847
21150,2065523
21154,2065836
21156,2222998
21157,2223097
21158,2561999
21161,2561941
21165,1258196
21167,1258284
21169,698949
21173,698934
21176,547163
21180,547154
21182,3192829
21184,3192751
21187,667291
21192,667038
21195,144758
21198,144855
21200,3129532
21208,3129541
21213,174670
21217,174482
21219,1389351
21220,1389586
21226,2694682
21230,2694609
21234,353154
21236,353234
21238,1178784
21239,1178969
21240,741026
21243,740969
21246,1149374
21248,1149314
21251,2852677
21255,2852820
21259,1319710
21262,1319631
21265,3151109
21269,3151135
21273,2858095
21277,2858170
21281,2625003
21286,2625015
21292,1638113
21293,1638056
21296,1754653
21303,1754711
21310,1784506
21314,1784464
21317,2336453
21319,2336545
21321,1499177
21323,1499012
21327,1015152
21332,1015262
21338,160228
21343,159941
21350,720572
21355,720486
21360,1605818
21364,1605806
21368,1669431
21371,1669454
21374,1756399
21378,1756323
21383,2497070
21386,2497346
21389,1705098
21394,1705278
21399,2228143
21402,2228563
21404,3018474
21408,3018539
21412,520053
21416,520147
21419,3179543
21426,3179259
21432,1363423
21438,1363801
21444,1391169
21445,1390984
21447,2440664
21449,2440782
21452,315771
21456,315639
21460,1953229
21461,1953216
21464,2994387
21465,2994521
21468,1389502
21470,1389257
21472,2912388
21476,2912129
21480,539375
21483,539596
21488,3320347
21491,3320265
21493,2111776
21500,2111618
21504,1138606
21508,1138842
21511,1110070
21517,1109913
21525,1909338
21530,1909392
21534,1892206
21538,1892096
21542,397102
21547,397138
21552,1692094
21553,1692026
21554,2654641
21557,2654751
21560,2328114
21564,2328440
21567,2617727
21570,2618289
21572,2720998
21576,2720694
21580,1460092
21583,1459802
21586,533903
21589,533818
21592,1166473
21597,1166857
21601,476611
21604,476710
21606,2134759
21610,2134730
21613,673728
21617,673502
21622,144089
21625,143697
21627,3439854
21629,3439874
21631,3464314
21634,3464302
21637,2332633
21642,2332760
21647,2284830
21650,2284862
21653,735664
21657,735691
21661,1474104
21664,1474149
21668,2008984
21669,2009175
21670,222647
21673,222469
21675,448931
21678,449038
21681,606121
21688,606463
21695,1964079
21699,1964053
21703,3279020
21708,3278928
21713,101770
21719,101706
21726,3192029
21733,3192176
21741,2694905
21745,2694831
21748,2578751
21753,2578762
21759,2409831
21762,2409825
21764,1584601
21766,1584582
21769,123259
21774,123215
21779,464934
21785,464508
21791,1404563
21795,1404480
21798,1809427
21802,1809438
21807,1496252
21810,1496053
21813,698940
21817,698952
21821,2977283
21825,2977187
21828,62677
21832,62780
21835,1980836
21841,1980762
21845,192285
21848,192327
21850,3054567
21852,3054599
21854,2158948
21857,2159004
21859,3099575
21863,3099600
21867,1772514
21870,1772604
21874,2794695
21877,2794721
21880,2221459
21887,2221675
21891,1258293
21896,1258203
21901,2688145
21902,2688162
21904,3294207
21911,3294290
21919,3385298
21922,3385192
21925,2525175
21930,2525241
21936,1497386
21940,1497195
21942,3372938
21945,3372948
21948,2328433
21951,2328183
21954,1438024
21960,1437790
21968,986931
21971,986600
21976,1338
21981,1768
21984,539376
21991,539602
21998,2051717
22002,2051635
22006,3277340
22010,3277316
22014,349539
22015,349129
22018,840212
22023,840236
22027,361380
22029,361266
22031,1012958
22036,1013020
22041,392504
22046,392701
22049,2338968
22055,2339109
22061,2635882
22067,2636067
22072,3313491
22074,3313751
22075,2889534
22080,2889485
22085,2266154
22088,2266086
22091,3453247
22093,3452798
22095,2045019
22098,2045249
22101,2126941
22102,2126894
22104,2950570
22107,2950537
22110,2429805
22114,2429675
22118,1263107
22122,1263625
22124,1196763
22127,1196698
22129,202294
22131,202143
22133,2865933
22137,2865910
22142,2635067
22150,2635269
22157,164331
22160,164305
22163,3015455
22165,3015474
22168,1137117
22171,1137134
22174,2854483
22177,2854528
22180,486096
22186,486255
22192,1619275
22194,1619419
22196,2529776
22200,2529858
22201,3185752
22205,3185722
22209,2511546
22212,2511573
22215,1123031
22218,1122968
22222,1944746
22223,1944634
22224,121273
22227,121431
22229,2995266
22230,2994938
22231,3423206
22232,3423272
22233,152254
22239,151884
22244,371171
22247,370953
22249,1702240
22251,1702219
22252,1715420
22255,1715441
22258,1269300
22260,1269572
22264,1355730
22267,1355910
22270,2117321
22273,2117259
22276,3187659
22278,3187625
22281,2969732
22282,2969833
22285,2662654
22288,2662740
22291,349049
22293,349540
22295,2514532
22300,2514516
22304,228848
22310,228809
22314,2886301
22317,2886361
22320,2134174
22322,2133850
22324,1464992
22329,1465145
22334,1033210
22337,1033371
22341,1997704
22344,1997857
22349,1758028
22357,1758256
22361,2566398
22364,2566564
22366,3409469
22371,3409439
22374,3364087
22377,3364117
22380,1715922
22383,1715771
22385,992373
22388,992505
22391,20674
22394,20598
22397,2961847
22400,2961942
22403,1273812
22405,1273622
22408,3243255
22414,3243288
22419,1749177
22422,1749195
22426,2550399
22431,2550236
22435,1707031
22437,1707102
22439,2323107
22441,2323116
22442,1455072
22446,1454998
22451,724286
22455,724433
22460,901129
22462,901115
22465,57272
22469,57252
22474,2529315
22480,2529412
22485,2792426
22486,2792528
22487,2095803
