phrase_line_number,microsoft_id
19964,14499
19968,3444633
19970,3444733
19974,3002971
19979,3002919
19985,2119650
19987,2119685
19989,1953834
19992,1953601
19995,555553
19997,555528
19999,3137979
20005,3137950
20010,1057003
20016,1057043
20024,3065050
20032,3064956
20040,2007827
20049,2007774
20058,2082241
20063,2082784
20069,1112021
20077,1111925
20087,554948
20090,554625
20094,2615207
20097,2615238
20100,769300
20107,769133
20114,969189
20118,969381
20121,886793
20125,887032
20128,1079513
20131,1079555
20137,1655920
20142,1655544
20145,1353127
20154,1353139
20162,1566184
20166,1565948
20171,130511
20174,130374
20179,2045238
20186,2045009
20193,2780550
20196,2780535
20199,2760895
20205,2760839
20210,1515035
20213,1515071
20215,902161
20222,901479
20230,2492702
20237,2492721
20242,2270117
20247,2270197
20249,99767
20252,99742
20255,1629064
20261,1629043
20265,2117309
20273,2117247
20283,1414523
20286,1414461
20291,789691
20294,789665
20299,1463213
20300,1463171
20304,1777875
20307,1777966
20313,850724
20315,850750
20319,1991823
20323,1992132
20329,1349747
20335,1349843
20341,844421
20348,844679
20355,58540
20362,58567
20370,2728899
20376,2728954
20382,1819120
20384,1819048
20386,2903876
20391,2904035
20396,258973
20402,259078
20407,2728920
20410,2728978
20414,2240384
20418,2240134
20422,1238164
20425,1238199
20430,1660173
20436,1660193
20441,781439
20445,781461
20448,452914
20456,452858
20461,274406
20464,273999
20467,2188367
20472,2188397
20477,1642169
20484,1642368
20490,1294892
20495,1294914
20500,1472090
20504,1472197
20507,1409801
20511,1409904
20517,3007381
20520,3007207
20525,3102535
20528,3102405
20532,2055323
20540,2055336
20547,2653994
20549,2653952
20551,1091916
20562,1092088
20573,2644075
20574,2644106
20576,583607
20578,583806
20580,417157
20584,417101
20587,938680
20593,939039
20602,2398836
20610,2398855
20618,452852
20623,452908
20631,2461332
20636,2461355
20643,238193
20651,238218
20657,1487866
20660,1487826
20664,452845
20667,452902
20670,2046154
20673,2046139
20678,2205796
20686,2205913
20693,3162272
20696,3162360
20698,469257
20704,469133
20709,1909579
20713,1909408
20718,2029603
20723,2029641
20727,2375165
20731,2375130
20737,471718
20740,471681
20743,1118216
20749,1118018
20757,501887
20761,501917
20765,818479
20772,818367
20780,2581127
20787,2580985
20793,1671941
20801,1671677
20810,1952630
20812,1952428
20814,1675025
20816,1675047
20819,1015204
20822,1015140
20826,2630710
20831,2630750
20834,2711479
20840,2711576
20845,2131318
20848,2131372
20852,2691267
20857,2691047
20863,1171539
20870,1171897
20875,1589333
20886,1589356
20894,2327949
20898,2327686
20902,325763
20905,325928
20908,1953249
20913,1953229
20916,4177
20918,4083
20920,2636441
20927,2636304
20936,336701
20941,336413
20945,2733687
20948,2733747
20950,2196784
20953,2196874
20961,1081979
20964,1081950
20968,1868599
20972,1868648
20979,3301558
20985,3301460
20991,2638975
20999,2638855
21008,1907358
21011,1907308
21015,2051903
21021,2052013
21030,650292
21034,650062
21037,2198694
21044,2198937
21051,2732028
21057,2731959
21063,3083157
21069,3083264
21075,1101304
21080,1101205
21086,2793362
21091,2793469
21097,1325624
21103,1325693
21107,2775364
21111,2775332
21117,2876850
21121,2876936
21124,964055
21127,963933
21132,1825432
21139,1825301
21144,173780
21152,173843
21161,760511
21165,760819
21169,2906104
21172,2906322
21175,1219440
21180,1219610
21185,2054927
21190,2054997
21196,31856
21202,31914
21206,486095
21213,486254
21219,2175862
21223,2175765
21227,1892192
21229,1892109
21232,3444074
21237,3444041
21242,1596241
21249,1596217
21255,722278
21257,722383
21261,1039562
21269,1039677
21277,987465
21281,987205
21284,702543
21287,702500
21291,1980565
21297,1980620
21304,1147489
21308,1147306
21312,1346614
21315,1346703
21317,1852136
21320,1852279
21323,1600904
21326,1601015
21328,1650194
21334,1650317
21340,2430761
21344,2430727
21347,2224884
21352,2224819
21357,1712258
21363,1712278
21368,749739
21370,749633
21372,1039560
21379,1039675
21386,422010
21395,421935
21404,3083629
21407,3083709
21410,1503208
21412,1503173
21414,2222984
21416,2223085
21419,1414845
21420,1415072
21421,2576446
21426,2576544
21430,1836650
21437,1836640
21442,670897
21448,670580
21455,684499
21461,684698
21469,1014730
21477,1014699
21483,102054
21486,101828
21489,3399091
21492,3399055
21497,903478
21500,903424
21507,62773
21515,62675
21523,3118767
21529,3118719
21535,1934584
21537,1934599
21541,2052090
21545,2052224
21549,1723511
21555,1723320
21561,749931
21567,749592
21575,1380626
21577,1381239
21578,610817
21587,610914
21594,1382183
21596,1381827
21597,3355577
21599,3355734
21600,1966841
21605,1966876
21610,809968
21616,809904
21621,1456822
21622,1456536
21624,55074
21630,55220
21634,401958
21641,402185
21647,1513190
21651,1513246
21655,2362695
21660,2362754
21667,725607
21672,725134
21676,2009347
21683,2009392
21690,2385348
21694,2385394
21699,95816
21703,95866
21710,3199352
21713,3199388
21716,2063581
21721,2063592
21724,3321146
21733,3321233
21742,226237
21743,225636
21745,2157605
21755,2157574
21763,1856603
21769,1856552
21775,219613
21781,219578
21785,2348550
21792,2348631
21799,1230680
21805,1230521
21810,1967668
21815,1967589
21820,732043
21824,732076
21829,1094963
21834,1094672
21841,3179481
21845,3179500
21849,2317018
21853,2317252
21858,1724644
21861,1724330
21866,1702613
21869,1702219
21873,3113886
21882,3113811
21892,1136875
21898,1136834
21904,2197806
21906,2197840
21909,2760326
21913,2760346
21918,380372
21922,380360
21927,2766043
21931,2766012
21934,1730685
21936,1730772
21942,306378
21946,306402
21950,296493
21954,296504
21962,1554312
21967,1554346
21969,2338981
21972,2338970
21975,1528383
21980,1528083
21983,917965
21992,918315
22001,2584239
22011,2584390
22020,1254066
22023,1254350
22024,1024275
22029,1024003
22033,2729306
22037,2729355
22041,3328917
22047,3328912
22054,1469314
22061,1469250
22064,221079
22070,221003
22074,2780653
22079,2780636
22083,1478919
22092,1478601
22100,1865543
22102,1865594
22104,1865547
22109,1865598
22114,603351
22122,603372
22128,2056776
22131,2056768
22134,61559
22141,61668
22147,2516703
22152,2516763
22156,1802891
22161,1803095
22166,121430
22171,121263
22176,3223214
22179,3223150
22183,358224
22188,358241
22194,2605599
22199,2605635
22202,2509742
22209,2509721
22217,1601705
22226,1601584
22231,1245559
22234,1245881
22237,2409131
22241,2408921
22248,3153787
22249,3153820
22252,3171851
22259,3171879
22263,532719
22264,532702
22266,2546175
22271,2546198
22275,1015165
22280,1015247
22285,2457679
22290,2457752
22294,1369742
22301,1369888
22306,476713
22311,476614
22317,1544408
22318,1544376
22320,2147547
22324,2147515
22328,2528
22333,2912
22337,2003451
22345,2003409
22351,1354501
22358,1354476
22367,2361754
22371,2361818
22375,3070979
22380,3070949
22385,3453064
22389,3453247
22393,894151
22395,893944
22397,2758339
22402,2758298
22407,2861238
22414,2861348
22420,2905139
22425,2904947
22432,2613357
22436,2613445
22441,3271341
22444,3271457
22449,264284
22455,264662
22461,3313731
22464,3313577
22468,962010
22474,962035
22480,425188
22487,425211
22495,103280
22502,103431
22508,35944
22512,36187
22515,1819445
22518,1819733
22522,1748966
22530,1748905
22537,2302763
22540,2302806
22545,3104302
22548,3104259
22551,1738301
22554,1738620
22555,3253747
22557,3253789
22561,1081760
22567,1081734
22571,248301
22575,248261
22578,2274844
22585,2274714
22591,1548367
22597,1547965
22603,682443
22607,682404
22612,1090329
22616,1090624
22619,3020597
22621,3020740
22623,798489
22626,798424
22629,2413558
22633,2413644
22636,3182444
22640,3182413
22644,1694566
22648,1694515
22651,1396791
22657,1396813
22662,2513568
22664,2513541
22666,2055389
22672,2055336
22679,2244016
22683,2243958
22687,2759796
22696,2759805
22700,2541916
22706,2542007
22712,2142072
22715,2142145
22718,2815613
22721,2815697
22725,3317938
22732,3317904
22739,1475739
22744,1475789
22746,1805615
22749,1805417
22754,775031
22760,775074
22766,2616455
22774,2616441
22782,562791
22787,563043
22793,617943
22798,618357
22805,2560834
22810,2560777
22818,2315356
22823,2315463
22828,1550874
22832,1550974
22836,1075243
22841,1075339
22847,1568540
22851,1568627
22857,667354
22868,667115
22876,41117
22881,41031
22890,1629264
22895,1629180
22902,633371
22907,633452
22913,402118
22920,402005
22926,2320029
22932,2320049
22938,507548
22942,507739
22945,741059
22951,741125
22957,2810634
22962,2810670
22967,2546178
22969,2546202
22971,2696432
22977,2696850
22983,2949356
22988,2949316
22996,2110348
23003,2110356
23011,2942193
23018,2942084
23024,1120681
23031,1120716
23039,3073773
23043,3073779
23047,1596215
23054,1596239
23061,1404484
23066,1404314
23071,821520
23078,821384
23085,1538790
23089,1538868
23094,621407
23098,621315
23102,2748306
23108,2748295
23114,3106657
23117,3106635
23120,1824224
23126,1824209
23133,1349416
23138,1349690
23142,2479147
23144,2479132
23147,1467347
23151,1467378
23155,302689
23162,302468
23168,548867
23173,548785
23180,2221657
23185,2221678
23189,3119461
23191,3119491
23193,1264552
23194,1264471
23197,1396868
23204,1396786
23211,1808166
23212,1808434
23213,2754803
23215,2754782
23217,3113884
23224,3113810
23232,2461128
23237,2461192
23242,3290113
23243,3290192
23245,1345526
23253,1345340
23264,2426922
23268,2427014
23270,71782
23272,72136
23275,2566397
23278,2566529
23281,3357076
23285,3357026
23289,539586
23298,539363
23305,1072674
23307,1072425
23310,1852279
23313,1852455
23317,762446
23318,762324
23319,2581006
23328,2580932
23336,2614359
23339,2614340
23344,345700
23348,345683
23351,3322660
23354,3322644
23357,2403100
23362,2403192
23366,3116793
23369,3116876
23376,1358458
23380,1358496
23384,853475
23389,853342
23394,3386401
23399,3386434
23402,1353170
23409,1353189
23415,894010
23417,893837
23420,3238581
23423,3238530
23427,1380479
23429,1380626
23431,2805768
23435,2805313
23440,1767361
23447,1767157
23451,577854
23458,578500
23462,1428158
23466,1428275
23472,3271547
23477,3271275
23482,2829194
23485,2829229
23488,1982137
23499,1982082
23510,1277321
23513,1277116
23516,2723203
23520,2723167
23523,1982755
23529,1982770
23535,1775223
23540,1775268
23542,841177
23545,841437
23548,3133255
23552,3133543
23554,1984282
23557,1984259
23559,2332399
23563,2332291
23568,533680
23573,533673
23577,3035916
23579,3035786
23581,2074182
23585,2074668
23588,316018
23592,315837
23596,1958079
23600,1958143
23603,544217
23608,544325
23612,1803911
23615,1803964
23619,3326084
23624,3325993
23630,2764143
23637,2764068
23643,1256514
23650,1256639
23656,2385288
23661,2385256
23664,1066675
23669,1066696
23674,2630546
23679,2630578
23688,919973
23696,919939
23702,34763
23707,34897
23713,2631020
23720,2631063
23726,782069
23732,782287
23741,2949404
23745,2949439
23749,1528194
23752,1528085
23755,222638
23758,222492
23762,3276666
23768,3276656
23774,684851
23782,684559
23789,1721054
23792,1721069
23795,1693475
23804,1693420
23813,1119244
23818,1119355
23824,1655915
23826,1655425
23830,1513825
23832,1513801
23835,956131
23839,956277
23843,1851443
23847,1851377
23851,1317734
23857,1317762
23861,2179199
23864,2179139
23869,968648
23872,968698
23876,726532
23884,726838
23890,2139506
23893,2139427
23897,69689
23902,69610
23908,713976
23913,713992
23920,2965576
23924,2965701
23928,2745024
23930,2745055
23934,2167155
23940,2167070
23947,899424
23953,899513
23958,1349834
23963,1349741
23969,1692076
23973,1692027
23977,1761554
23985,1761455
23991,1614277
23998,1614170
24003,2566958
24008,2567329
24013,2151806
24016,2151276
24018,3050971
24022,3051204
24026,725121
24031,725587
24035,2324709
24046,2325029
24053,2931098
24059,2931144
24066,445422
24069,445299
24071,2733813
24072,2733802
24073,3033679
24081,3033652
24088,1163538
24094,1163992
24098,2438109
24104,2437946
24109,1730708
24111,1730772
24117,1039676
24122,1039623
24129,3090804
24132,3090985
24135,3395489
24144,3395451
24152,1089349
24157,1089335
24163,556146
24167,556044
24170,1263434
24176,1263562
24179,312323
24183,312507
24187,1042499
24192,1042394
24198,3149040
24202,3149074
24206,2309397
24211,2309420
24216,2898540
24225,2898554
24232,98417
24236,98647
24240,1265264
24243,1265297
24248,2933884
24252,2933714
24257,1357528
24260,1357493
24265,190933
24266,191164
24269,1048004
24274,1047810
24279,315649
24288,315780
24296,17155
24301,17292
24305,795914
24310,795981
24314,55562
24322,55529
24330,2114433
24334,2114474
24339,1015381
24342,1015417
24345,1759675
24354,1759745
24364,1629017
24369,1629043
24373,3214345
24378,3214707
24385,2641934
24390,2641989
24395,1089053
24399,1089297
24404,2211403
24413,2211344
24421,3435735
24424,3435717
24428,1634467
24433,1634519
24440,459278
24442,459103
24446,403034
24451,402965
24457,2394676
24462,2394690
24468,3145286
24473,3145540
24476,2405187
24482,2405072
24488,2950526
24492,2950562
24495,2768316
24502,2768361
24509,1895132
24514,1895009
24520,173604
24525,173725
24531,347375
24533,347270
24535,941976
24542,941612
24549,2269545
24554,2269531
24559,160051
24563,159941
24568,2942566
24574,2942638
24581,2816542
24587,2816716
24591,1887674
24596,1887615
24600,3246221
24606,3246174
24609,1750716
24610,1750740
24612,1812704
24614,1813027
24616,3395447
24624,3395484
24632,2622070
24634,2622698
24638,1315347
24641,1315545
24644,1841375
24649,1841180
24653,163189
24657,163240
24661,433021
24666,432984
24671,2769819
24676,2769671
24680,1018730
24682,1018788
24685,3400796
24691,3400822
24696,881726
24699,882002
24701,813444
24707,813256
24713,3416800
24721,3416661
24727,578547
24732,577866
24737,3127660
24743,3127435
24750,368063
24760,368013
24769,1953540
24774,1953355
24779,1455002
24785,1455078
24790,953482
24798,953745
24805,1730037
24809,1729778
24815,2857171
24822,2857458
24830,727268
24833,727328
24837,1220668
24842,1220801
24846,3062259
24853,3062441
24858,1515072
24865,1515036
24873,2587376
24881,2587143
24888,1048616
24892,1048751
24898,3030254
24902,3030287
24906,158719
24911,159051
24913,228857
24919,228818
24924,790082
24931,790100
24939,1889954
24946,1889847
24953,3053580
24957,3053552
24961,1570961
24965,1570936
24969,1921373
24975,1921407
24980,763491
24982,763433
24984,161959
24993,161850
25002,3372169
25005,3372093
25008,1351951
25015,1352045
25020,315785
25026,315653
25033,283128
25035,283117
25037,1019061
25040,1018963
25045,1371056
25050,1370928
25055,813240
25058,813525
25060,2001330
25063,2001668
25067,2454236
25073,2454061
25079,2301818
25082,2302005
25085,2138293
25091,2138525
25097,2694852
25105,2694831
25111,1239045
25116,1239030
25121,1610363
25123,1610417
25127,1803771
25131,1803716
25136,2761139
25137,2761113
25139,2510517
25143,2510450
25146,2576454
25148,2576555
25153,1569832
25156,1569899
25158,2904023
25163,2904060
25167,1546659
25168,1546715
25169,2083598
25175,2083810
25183,1691524
25190,1691465
25197,1106212
25204,1106299
25212,1626913
25217,1627111
25221,167084
25226,166941
25232,1913621
25235,1913715
25237,2661772
25242,2661838
25247,213274
25254,213017
25259,1910610
25264,1910455
25273,1703442
25276,1703476
25279,3113791
25283,3113782
25288,860025
25297,859375
25306,3214517
25310,3214483
25313,1362859
25319,1363247
25325,1784440
25326,1784557
25328,545927
25334,545816
25339,1881955
25342,1882013
25345,3173215
25349,3173227
25352,2980694
25355,2980550
25359,633383
25362,633460
25367,3020237
25370,3020203
25373,847532
25379,847653
25386,661390
25389,661218
25393,1652149
25404,1652120
25414,1269572
25418,1269682
25421,1268573
25425,1268483
25429,2610710
25434,2610781
25438,221002
25441,221083
25442,1095780
25448,1095652
25453,106871
25459,106899
25464,2095812
25471,2095797
25477,445757
25479,445834
25483,2266078
25489,2266151
25494,3444018
25497,3444050
25500,1162940
25504,1162483
25510,213072
25514,213027
25518,609842
25520,609788
25523,2760805
25529,2760895
25535,116294
25537,116332
25539,582195
25546,582326
25553,941617
25559,941673
25566,127403
25573,127186
25580,1444773
25583,1445053
25586,814622
25589,814567
25591,1390426
25594,1390317
25599,903636
25603,903755
25608,2640607
25610,2640576
25611,1353196
25616,1353174
25623,3310210
25629,3310286
25636,3064974
25642,3064992
25648,1497969
25654,1497896
25657,2815885
25659,2815848
25662,3376093
25668,3376101
25674,1219325
25679,1219440
25684,1263625
25692,1263547
25701,698958
25706,698941
25710,2375150
25713,2375123
25718,2389494
25721,2389527
25725,3102696
25727,3102405
25731,2521519
25738,2521624
25745,828490
25748,828644
25753,882054
25759,882090
25764,2665445
25770,2665282
25776,1438658
25784,1438633
25791,3014183
25794,3014149
25797,701814
25804,701794
25808,2662740
25813,2662692
25820,1549586
25823,1549609
25826,1414844
25832,1415063
25838,1343292
25841,1343185
25845,1438656
25850,1438628
25856,1021420
25860,1021328
25864,1716167
25869,1716098
25872,462488
25877,462474
25881,588211
25886,588199
25891,1671677
25900,1671691
25908,1914418
25913,1914375
25919,3014182
25926,3014148
25933,1276754
25938,1276678
25943,62828
25947,62573
25950,460211
25958,460445
25967,1640785
25974,1640758
25980,3285398
25983,3285278
25986,1196962
25988,1197061
25992,3313775
25996,3313498
26000,2898367
26007,2898382
26014,2916166
26020,2916205
26026,1726935
26031,1726879
26039,1369186
26042,1369215
26045,2931313
26048,2931319
26050,1761482
26055,1761442
26057,666674
26062,666615
26067,827860
26070,827836
26071,1617844
26075,1617745
26079,407297
26084,407281
26089,2129418
26097,2129472
26103,3189862
26108,3189927
26113,1438074
26117,1437632
26121,1712179
26128,1712278
26133,759364
26138,758770
26142,86172
26147,86007
26151,1076875
26156,1077133
26160,1745013
26164,1744905
26170,3261180
26176,3261118
26182,173879
26190,173832
26197,1810585
26202,1810405
26207,2060261
26210,2060226
26213,2009634
26219,2008964
26224,1268400
26230,1268118
26236,1941672
26244,1941685
26253,2126799
26256,2126941
26258,1529874
26262,1529776
26265,872807
26269,872885
26273,2587300
26277,2587243
26280,1912524
26287,1912648
26291,2432219
26297,2432095
26303,1868527
26307,1868443
26310,2336269
26313,2336225
26316,2726610
26321,2726295
26326,949346
26329,949874
26333,2297066
26340,2297129
26346,1189596
26347,1189689
26349,501978
26354,501929
26360,236192
26363,236483
26368,3255597
26371,3255668
26374,2884490
26379,2884846
26385,629316
26392,629289
26397,2713318
26401,2713331
26405,2876833
26409,2876882
26414,221367
26416,221515
26419,1431228
26424,1430954
26429,739967
26432,740730
26435,20676
26439,20601
26443,173863
26449,173814
26455,54181
26457,53570
26460,2813127
26465,2813236
26470,723557
26472,724115
26475,1176207
26479,1176132
26483,2615832
26486,2615889
26490,3306728
26494,3306690
26501,2636841
26505,2636644
26509,2601721
26512,2601662
26516,1063663
26522,1063718
26530,753858
26536,753890
26543,587009
26548,586969
26554,783419
26557,783611
26559,971096
26561,971233
26565,758068
26567,758466
26569,1939644
26573,1939706
26578,308567
26583,308525
26589,2760848
26595,2760814
26601,2229215
26606,2229174
26610,716600
26613,716885
26615,1141359
26622,1141157
26628,1153182
26637,1153169
26645,1438883
26653,1438633
26660,762361
26663,762315
26666,578731
26674,578810
26682,2763517
26687,2763576
26690,1948503
26694,1948545
26697,3344358
26701,3344339
26704,3264605
26710,3264648
26715,1295638
26719,1295554
26721,961822
26723,962243
26728,1957692
26734,1957818
26739,1793529
26748,1793600
26756,1596210
26763,1596235
26770,2980078
26773,2980349
26776,2221839
26783,2221875
26790,1951468
26794,1951668
26797,3408026
26801,3408048
26806,1787964
26810,1787832
26814,1822072
26819,1821940
26824,1125898
26830,1125882
26836,1810461
26841,1810405
26846,2954900
26849,2954875
26852,1630582
26859,1630654
26865,780604
26871,780466
26876,2776661
26887,2776608
26897,593848
26900,593880
26903,260925
26907,260953
26913,2255545
26920,2255526
26928,151890
26932,152260
26936,1793541
26939,1793607
26944,2844586
26947,2844316
26950,305630
26954,305407
26958,2643172
26960,2643267
26966,2088333
26970,2088281
26976,332116
26983,331983
26989,2933340
26992,2933394
26996,2886706
27002,2886559
27009,2760846
27014,2760812
27020,2236726
27022,2236448
27024,3443049
27029,3443098
27034,3280168
27039,3280092
27044,200221
27050,200024
27056,3003546
27062,3003536
27068,2698796
27072,2698674
27077,1462409
27082,1462504
27089,956231
27092,956502
27096,1928842
27102,1928345
27108,375016
27113,374966
27120,2467955
27127,2467995
27134,260952
27140,260924
27148,859790
27150,859269
27153,3102538
27157,3102255
27160,1612534
27165,1612553
27171,1224743
27177,1225510
27181,2625928
27188,2625910
27195,616425
27199,616448
27204,679659
27208,679574
27213,306643
27223,306346
27230,1717414
27237,1717547
27244,2704862
27251,2704026
27258,2504394
27265,2504360
27272,1840006
27274,1840048
27277,1111135
27282,1111162
27287,238654
27293,238556
27298,1547600
27303,1547406
27308,2242224
27313,2242625
27316,2362761
27322,2362698
27328,2120441
27332,2120430
27336,875530
27341,875567
27343,2706577
27350,2706249
27356,1629896
27362,1629393
27367,2348149
27369,2348163
27371,882005
27379,881903
27388,1082745
27393,1082697
27396,195728
27399,196099
27403,1850477
27409,1850442
27416,960482
27423,960585
27427,607085
27434,607213
27439,2726643
27444,2726697
27450,2587767
27456,2587673
27461,2750580
27465,2750611
27469,1916325
27476,1916124
27482,1260012
27488,1260081
27494,1002861
27496,1002848
27499,342319
27504,342066
27510,869770
27517,870219
27522,3261114
27527,3261175
27531,2532890
27536,2532868
27542,941629
27546,941684
27550,3244942
27555,3245075
27561,774666
27564,774871
27567,2694616
27575,2694831
27581,763570
27583,763491
27585,61159
27591,61387
27597,1396810
27603,1396798
27607,958161
27613,957782
27617,1782250
27620,1782593
27623,3355473
27629,3355625
27636,1418561
27639,1418105
27643,3442417
27647,3442438
27651,1079150
27660,1079096
27668,775854
27672,775892
27679,20923
27685,20886
27689,3301459
27697,3301557
27705,1692026
27712,1692079
27720,1033204
27723,1033365
27727,3254208
27734,3254262
27737,2857994
27742,2857985
27747,3065081
27752,3065062
27760,3003054
27769,3002969
27778,2570310
27782,2570364
27786,1808839
27791,1808866
27796,3059963
27800,3059991
27803,2854524
27805,2854472
27807,2724579
27810,2724652
27814,1780523
27816,1780684
27818,862810
27821,862724
27822,1048574
27827,1048764
27833,201919
27836,201848
27839,3271456
27843,3271286
27848,1807913
27852,1807986
27858,221515
27861,221509
27864,1851555
27868,1851377
27872,345305
27874,344783
27876,422013
27882,421929
27889,2930014
27896,2930092
27903,3059966
27907,3059994
27911,1054641
27914,1054466
27917,210652
27923,210694
27928,722302
27930,721936
27932,912583
27936,912423
27940,3452805
27943,3453061
27945,1583419
27950,1583736
27954,2430069
27962,2429899
27968,139941
27969,139792
27971,1530052
27977,1529676
27982,144946
27985,144925
27989,202295
27994,202144
28000,774300
28004,774517
28009,1428346
28014,1428187
28019,2174134
28027,2174119
28035,359225
28041,359173
28045,1808482
28051,1808598
28057,192881
28061,192950
28065,786550
28067,786525
28069,2826681
28077,2826474
28083,1619310
28085,1619273
28089,348914
28095,348494
28101,44610
28106,44377
28110,2916161
28112,2916192
28114,2138001
28121,2137921
28130,260958
28133,260935
28135,1849916
28139,1849885
28144,2131330
28148,2131369
28153,3194797
28157,3194846
28162,2881745
28166,2881969
28170,2249237
28173,2249305
28177,54403
28179,54456
28181,920002
28185,919819
28189,2410404
28193,2410369
28197,389239
28204,389299
28209,1580672
28212,1580644
28218,861118
28225,861396
28230,3187846
28233,3187778
28238,1970948
28241,1970905
28245,2226181
28249,2226166
28253,1694716
28263,1694679
28270,2652187
28274,2652218
28279,1952536
28281,1952630
28283,2945693
28288,2945847
28294,2065523
28298,2065836
28300,2222998
28304,2223097
28307,2561999
28314,2561941
28320,1258196
28329,1258284
28337,698949
28341,698934
28347,547163
28350,547154
28356,3192829
28362,3192751
28369,667291
28375,667038
28379,144758
28383,144855
28388,3129532
28395,3129541
28400,174670
28403,174482
28405,1389351
28409,1389586
28417,2694682
28420,2694609
28423,353154
28426,353234
28428,1178784
28434,1178969
28440,741026
28444,740969
28448,1149374
28453,1149314
28459,2852677
28460,2852820
28462,1319710
28467,1319631
28475,3151109
28482,3151135
28487,2858095
28490,2858170
28494,2625003
28501,2625015
28507,1638113
28513,1638056
28518,1754653
28528,1754711
28537,1784506
28542,1784464
28548,2336453
28550,2336545
28552,1499177
28554,1499012
28559,1015152
28564,1015262
28571,160228
28575,159941
28580,720572
28587,720486
28596,1605818
28602,1605806
28605,1669431
28609,1669454
28613,1756399
28618,1756323
28624,2497070
28630,2497346
28634,1705098
28637,1705278
28642,2228143
28646,2228563
28649,3018474
28653,3018539
28658,520053
28662,520147
28665,3179543
28669,3179259
28674,1363423
28680,1363801
28684,1391169
28685,1390984
28686,2440664
28691,2440782
28696,315771
28702,315639
28708,1953229
28711,1953216
28716,2994387
28717,2994521
28720,1389502
28726,1389257
28730,2912388
28734,2912129
28737,539375
28741,539596
28747,3320347
28749,3320265
28751,2111776
28758,2111618
28764,1138606
28767,1138842
28770,1110070
28774,1109913
28779,1909338
28782,1909392
28785,1892206
28788,1892096
28792,397102
28799,397138
28805,1692094
28812,1692026
28819,2654641
28823,2654751
28826,2328114
28831,2328440
28834,2617727
28837,2618289
28840,2720998
28844,2720694
28847,1460092
28850,1459802
28853,533903
28858,533818
28862,1166473
28864,1166857
28868,476611
28871,476710
28873,2134759
28876,2134730
28878,673728
28883,673502
28890,144089
28894,143697
28898,3439854
28902,3439874
28907,3464314
28909,3464302
28912,2332633
28918,2332760
28922,2284830
28926,2284862
28931,735664
28932,735691
28935,1474104
28940,1474149
28944,2008984
28948,2009175
28952,222647
28956,222469
28962,448931
28968,449038
28974,606121
28978,606463
28982,1964079
28986,1964053
28989,3279020
28992,3278928
28996,101770
29003,101706
29009,3192029
29016,3192176
29023,2694905
29031,2694831
29037,2578751
29041,2578762
29047,2409831
29052,2409825
29057,1584601
29061,1584582
29067,123259
29074,123215
29080,464934
29084,464508
29088,1404563
29093,1404480
29098,1809427
29103,1809438
29107,1496252
29113,1496053
29118,698940
29123,698952
29128,2977283
29131,2977187
29135,62677
29140,62780
29144,1980836
29148,1980762
29151,192285
29156,192327
29160,3054567
29167,3054599
29173,2158948
29174,2159004
29175,3099575
29183,3099600
29191,1772514
29198,1772604
29204,2794695
29207,2794721
29210,2221459
29215,2221675
29219,1258293
29226,1258203
29233,2688145
29236,2688162
29242,3294207
29247,3294290
29250,3385298
29252,3385192
29253,2525175
29260,2525241
29266,1497386
29269,1497195
29271,3372938
29275,3372948
29280,2328433
29287,2328183
29293,1438024
29302,1437790
29308,986931
29316,986600
29324,1338
29330,1768
29335,539376
29339,539602
29344,2051717
29348,2051635
29351,3277340
29359,3277316
29365,349539
29368,349129
29371,840212
29375,840236
29378,361380
29384,361266
29388,1012958
29394,1013020
29400,392504
29405,392701
29408,2338968
29415,2339109
29424,2635882
29428,2636067
29431,3313491
29433,3313751
29435,2889534
29443,2889485
29451,2266154
29455,2266086
29459,3453247
29463,3452798
29467,2045019
29471,2045249
29477,2126941
29479,2126894
29483,2950570
29487,2950537
29493,2429805
29497,2429675
29502,1263107
29509,1263625
29517,1196763
29519,1196698
29520,202294
29526,202143
29531,2865933
29534,2865910
29539,2635067
29543,2635269
29548,164331
29555,164305
29560,3015455
29563,3015474
29566,1137117
29571,1137134
29576,2854483
29583,2854528
29590,486096
29594,486255
29598,1619275
29602,1619419
29607,2529776
29609,2529858
29612,3185752
29620,3185722
29626,2511546
29633,2511573
29640,1123031
29644,1122968
29649,1944746
29655,1944634
29660,121273
29665,121431
29669,2995266
29675,2994938
29681,3423206
29686,3423272
29692,152254
29698,151884
29704,371171
29710,370953
29715,1702240
29719,1702219
29723,1715420
29728,1715441
29731,1269300
29734,1269572
29738,1355730
29744,1355910
29748,2117321
29753,2117259
29757,3187659
29762,3187625
29765,2969732
29769,2969833
29772,2662654
29778,2662740
29783,349049
29785,349540
29788,2514532
29790,2514516
29795,228848
29797,228809
29800,2886301
29807,2886361
29813,2134174
29815,2133850
29817,1464992
29821,1465145
29825,1033210
29828,1033371
29833,1997704
29839,1997857
29846,1758028
29854,1758256
29861,2566398
29864,2566564
29865,3409469
29873,3409439
29880,3364087
29884,3364117
29889,1715922
29893,1715771
29896,992373
29902,992505
29907,20674
29911,20598
29916,2961847
29920,2961942
29923,1273812
29928,1273622
29935,3243255
29941,3243288
29947,1749177
29953,1749195
29959,2550399
29966,2550236
29973,1707031
29977,1707102
29980,2323107
29983,2323116
29984,1455072
29989,1454998
